owner_id,owner_first_name,owner_last_name,owner_age,owner_gender,owner_email,owner_phone,owner_address,dog_id,dog_name,dog_breed,dog_age,dog_gender,order_id,order_date,product_id,quantity,subtotal,product_name,product_price,product_description,transaction_id,veterinarian_id,veterinarian_first_name,veterinarian_last_name,veterinarian_gender,veterinarian_age,veterinarian_contact,appointment_id,appointment_date,appointment_purpose,veterinarian_specialization_id,specialty_name,fees
5ea17f63-9a2b-4ee0-8625-17507ef10d60,Augustin,Cousin,71,Male,augustin.cousin@gmail.com,+33 (0)2 45 81 56 42,"65, chemin Céline Brunel
60660 Saint Lorraine",763d9372-f98c-4662-a494-74af107c200e,Abby,French Bulldog,32,Female,4f6bd0f3-0648-4e7b-8921-144133f29bc3,2024-01-09,20,6,41.94,Dog Bandana,6.99,Stylish bandana for dogs,4f6bd0f3-0648-4e7b-8921-144133f29bc3_20210514014537,246196c9-e627-4cfe-9b03-c1b610d86ef3,Nicolas,Georges,Male,49,04 57 04 83 93,b853ab60-b007-476c-9f76-dcd4af3e0b95,2024-05-15,Provide prompt medical attention in emergency situations,7,Emergency and Critical Care,900
5ea17f63-9a2b-4ee0-8625-17507ef10d60,Augustin,Cousin,71,Male,augustin.cousin@gmail.com,+33 (0)2 45 81 56 42,"65, chemin Céline Brunel
60660 Saint Lorraine",763d9372-f98c-4662-a494-74af107c200e,Abby,French Bulldog,32,Female,4f6bd0f3-0648-4e7b-8921-144133f29bc3,2024-01-09,17,7,174.93,Dog Raincoat,24.99,Water-resistant dog raincoat,4f6bd0f3-0648-4e7b-8921-144133f29bc3_20230323062716,246196c9-e627-4cfe-9b03-c1b610d86ef3,Nicolas,Georges,Male,49,04 57 04 83 93,b853ab60-b007-476c-9f76-dcd4af3e0b95,2024-05-15,Provide prompt medical attention in emergency situations,7,Emergency and Critical Care,900
af08d73c-8962-4820-933b-5276ea66bd5a,Margaux,Guillon,62,Female,margaux.guillon@outlook.com,03 67 56 07 63,"49, avenue Célina Bonneau
19461 Sainte Olivier-les-Bains",74c17ad6-2f26-462c-89dc-e047e25d4d86,Samson,Pomeranian,58,Male,c6f8a1f4-d615-4f76-823a-02bbdb313768,2023-11-07,9,3,44.97,Dog Leash,14.99,Durable dog leash,c6f8a1f4-d615-4f76-823a-02bbdb313768_20220206081118,c828a362-2979-42a5-b4e5-66fed06619ce,Louise,Besson,Female,30,05 90 15 56 39,f6101403-8d42-4aa5-baa4-4bb9e9ce1482,2024-06-09,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
af08d73c-8962-4820-933b-5276ea66bd5a,Margaux,Guillon,62,Female,margaux.guillon@outlook.com,03 67 56 07 63,"49, avenue Célina Bonneau
19461 Sainte Olivier-les-Bains",74c17ad6-2f26-462c-89dc-e047e25d4d86,Samson,Pomeranian,58,Male,c6f8a1f4-d615-4f76-823a-02bbdb313768,2023-11-07,19,9,143.91,Dog Sunglasses,15.99,UV-protective sunglasses for dogs,c6f8a1f4-d615-4f76-823a-02bbdb313768_20230828160338,c828a362-2979-42a5-b4e5-66fed06619ce,Louise,Besson,Female,30,05 90 15 56 39,f6101403-8d42-4aa5-baa4-4bb9e9ce1482,2024-06-09,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
42490ec9-adde-40ef-9a23-177df2033f87,Margot,Picard,74,Female,margot.picard@gmail.com,0285809101,"3, chemin de Charpentier
41703 Peltier",2211f804-04c0-40aa-8daa-51998060510d,Scout,German Shepherd,28,Male,31773936-d940-4401-9091-360d1acabb84,2023-12-22,28,2,33.98,Dog Puzzle Toy,16.99,Brain-stimulating puzzle toy for dogs,31773936-d940-4401-9091-360d1acabb84_20220518193611,8b80753a-732a-4a9a-83e9-afd98239eb9b,Adrienne,Petitjean,Female,53,02 53 39 46 91,1722b3c8-4231-462a-b3a0-e613bff9afa8,2024-02-28,"Work with domestic birds like chickens, turkeys, and ducks in food production",14,Poultry Veterinary Medicine,670
56b4bf1f-f259-4ea4-8477-e9b61f2197b9,Lorraine,Devaux,22,Female,lorraine.devaux@outlook.com,0635356208,"45, chemin de Guillet
93543 Hebert-la-Forêt",64d6e817-fac8-4607-88cd-745da3a1e484,Otis,Labrador Retriever,14,Male,f31fcebf-b44c-4478-b7ea-fc04adc6cbc3,2024-01-12,24,10,299.9,Dog Harness with Leash,29.99,Adjustable harness with matching leash,f31fcebf-b44c-4478-b7ea-fc04adc6cbc3_20231003172725,a0370cb5-b1f2-4148-b409-2fbe9c790cc6,Alain,Nguyen,Male,82,+33 4 92 14 34 17,bd65ddc8-9033-4247-bd55-982e54ec5dd0,2024-03-19,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
56b4bf1f-f259-4ea4-8477-e9b61f2197b9,Lorraine,Devaux,22,Female,lorraine.devaux@outlook.com,0635356208,"45, chemin de Guillet
93543 Hebert-la-Forêt",64d6e817-fac8-4607-88cd-745da3a1e484,Otis,Labrador Retriever,14,Male,f31fcebf-b44c-4478-b7ea-fc04adc6cbc3,2024-01-12,24,10,299.9,Dog Harness with Leash,29.99,Adjustable harness with matching leash,f31fcebf-b44c-4478-b7ea-fc04adc6cbc3_20200620135147,a0370cb5-b1f2-4148-b409-2fbe9c790cc6,Alain,Nguyen,Male,82,+33 4 92 14 34 17,bd65ddc8-9033-4247-bd55-982e54ec5dd0,2024-03-19,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
56b4bf1f-f259-4ea4-8477-e9b61f2197b9,Lorraine,Devaux,22,Female,lorraine.devaux@outlook.com,0635356208,"45, chemin de Guillet
93543 Hebert-la-Forêt",64d6e817-fac8-4607-88cd-745da3a1e484,Otis,Labrador Retriever,14,Male,f31fcebf-b44c-4478-b7ea-fc04adc6cbc3,2024-01-12,13,6,179.94,Dog Grooming Kit,29.99,Complete grooming kit for dogs,f31fcebf-b44c-4478-b7ea-fc04adc6cbc3_20210109020008,a0370cb5-b1f2-4148-b409-2fbe9c790cc6,Alain,Nguyen,Male,82,+33 4 92 14 34 17,bd65ddc8-9033-4247-bd55-982e54ec5dd0,2024-03-19,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
56b4bf1f-f259-4ea4-8477-e9b61f2197b9,Lorraine,Devaux,22,Female,lorraine.devaux@outlook.com,0635356208,"45, chemin de Guillet
93543 Hebert-la-Forêt",64d6e817-fac8-4607-88cd-745da3a1e484,Otis,Labrador Retriever,14,Male,f31fcebf-b44c-4478-b7ea-fc04adc6cbc3,2024-01-12,26,1,7.99,Dog Frisbee,7.99,Durable frisbee for outdoor play,f31fcebf-b44c-4478-b7ea-fc04adc6cbc3_20221209034457,a0370cb5-b1f2-4148-b409-2fbe9c790cc6,Alain,Nguyen,Male,82,+33 4 92 14 34 17,bd65ddc8-9033-4247-bd55-982e54ec5dd0,2024-03-19,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
32d6373c-5a31-41ea-b5ef-ac07e5794d37,Gilles,Ferrand,41,Male,gilles.ferrand@gmail.com,01 83 90 45 03,"61, rue Bouchet
80455 Denis",a551c12f-65fe-4583-b940-068c77cf64ab,Bubba,Golden Retriever,61,Male,8fa00030-40ad-47b1-b6e3-726d41b927a6,2024-02-13,12,7,244.93,Dog Crate,34.99,Secure dog crate,8fa00030-40ad-47b1-b6e3-726d41b927a6_20200621060141,2d5138ec-7a9f-4846-9912-ee6518b991f5,Madeleine,Sanchez,Female,33,+33 4 56 22 52 25,46d389e8-e347-485a-83f1-8c654446d993,2024-04-03,Specialize in treating eye diseases in animals,12,Ophthalmology,850
32d6373c-5a31-41ea-b5ef-ac07e5794d37,Gilles,Ferrand,41,Male,gilles.ferrand@gmail.com,01 83 90 45 03,"61, rue Bouchet
80455 Denis",a551c12f-65fe-4583-b940-068c77cf64ab,Bubba,Golden Retriever,61,Male,8fa00030-40ad-47b1-b6e3-726d41b927a6,2024-02-13,27,10,139.9,Dog Paw Balm,13.99,Moisturizing paw balm for dogs,8fa00030-40ad-47b1-b6e3-726d41b927a6_20211204232852,2d5138ec-7a9f-4846-9912-ee6518b991f5,Madeleine,Sanchez,Female,33,+33 4 56 22 52 25,46d389e8-e347-485a-83f1-8c654446d993,2024-04-03,Specialize in treating eye diseases in animals,12,Ophthalmology,850
32d6373c-5a31-41ea-b5ef-ac07e5794d37,Gilles,Ferrand,41,Male,gilles.ferrand@gmail.com,01 83 90 45 03,"61, rue Bouchet
80455 Denis",a551c12f-65fe-4583-b940-068c77cf64ab,Bubba,Golden Retriever,61,Male,8fa00030-40ad-47b1-b6e3-726d41b927a6,2024-02-13,32,9,206.91,Dog Cooling Mat,22.99,Cooling mat for hot days,8fa00030-40ad-47b1-b6e3-726d41b927a6_20200723010408,2d5138ec-7a9f-4846-9912-ee6518b991f5,Madeleine,Sanchez,Female,33,+33 4 56 22 52 25,46d389e8-e347-485a-83f1-8c654446d993,2024-04-03,Specialize in treating eye diseases in animals,12,Ophthalmology,850
11414bf2-f40e-47d8-a053-2e6931c560d2,Lucas,Leclercq,64,Male,lucas.leclercq@gmail.com,03 22 32 71 65,"12, rue de Guillet
36252 Vasseur-sur-Bonneau",e5e3ac2e-a93b-4d65-aae3-937158cebd46,Misty,Australian Cattle Dog,20,Female,55fc24bc-14d0-4d75-b20b-0eec778f3e1a,2024-01-29,21,5,64.95,Portable Dog Water Bottle,12.99,Convenient water bottle for dogs on the go,55fc24bc-14d0-4d75-b20b-0eec778f3e1a_20230621122342,596b2986-e93c-496e-85e2-00a7847b6e67,Louise,Hoareau,Female,82,+33 (0)1 39 16 34 63,5a0b28ba-80f1-4140-a8b0-1d63e9ac6c45,2024-03-20,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
11414bf2-f40e-47d8-a053-2e6931c560d2,Lucas,Leclercq,64,Male,lucas.leclercq@gmail.com,03 22 32 71 65,"12, rue de Guillet
36252 Vasseur-sur-Bonneau",e5e3ac2e-a93b-4d65-aae3-937158cebd46,Misty,Australian Cattle Dog,20,Female,55fc24bc-14d0-4d75-b20b-0eec778f3e1a,2024-01-29,3,3,119.97,Dog Bed,39.99,Comfortable dog bed,55fc24bc-14d0-4d75-b20b-0eec778f3e1a_20210425121222,596b2986-e93c-496e-85e2-00a7847b6e67,Louise,Hoareau,Female,82,+33 (0)1 39 16 34 63,5a0b28ba-80f1-4140-a8b0-1d63e9ac6c45,2024-03-20,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
11414bf2-f40e-47d8-a053-2e6931c560d2,Lucas,Leclercq,64,Male,lucas.leclercq@gmail.com,03 22 32 71 65,"12, rue de Guillet
36252 Vasseur-sur-Bonneau",e5e3ac2e-a93b-4d65-aae3-937158cebd46,Misty,Australian Cattle Dog,20,Female,55fc24bc-14d0-4d75-b20b-0eec778f3e1a,2024-01-29,19,3,47.97,Dog Sunglasses,15.99,UV-protective sunglasses for dogs,55fc24bc-14d0-4d75-b20b-0eec778f3e1a_20230914124020,596b2986-e93c-496e-85e2-00a7847b6e67,Louise,Hoareau,Female,82,+33 (0)1 39 16 34 63,5a0b28ba-80f1-4140-a8b0-1d63e9ac6c45,2024-03-20,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
11414bf2-f40e-47d8-a053-2e6931c560d2,Lucas,Leclercq,64,Male,lucas.leclercq@gmail.com,03 22 32 71 65,"12, rue de Guillet
36252 Vasseur-sur-Bonneau",e5e3ac2e-a93b-4d65-aae3-937158cebd46,Misty,Australian Cattle Dog,20,Female,55fc24bc-14d0-4d75-b20b-0eec778f3e1a,2024-01-29,30,1,5.49,Dog Poop Bags,5.49,Biodegradable poop bags for easy cleanup,55fc24bc-14d0-4d75-b20b-0eec778f3e1a_20231223055214,596b2986-e93c-496e-85e2-00a7847b6e67,Louise,Hoareau,Female,82,+33 (0)1 39 16 34 63,5a0b28ba-80f1-4140-a8b0-1d63e9ac6c45,2024-03-20,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
b46c6466-4d2e-4405-84ec-a40e199aed29,Anne,Aubert,82,Female,anne.aubert@outlook.com,+33 3 56 19 56 80,"6, avenue Anouk Ledoux
76614 LemaireVille",80646efd-388f-4178-aa9e-1d9610aac23d,Lulu,Golden Retriever,18,Female,542c853d-c1a0-48b4-84ad-2cc491a6d1af,2023-11-23,10,5,29.95,Dog Treats,5.99,Tasty dog treats,542c853d-c1a0-48b4-84ad-2cc491a6d1af_20240127185934,4f72f164-119f-4547-8ef5-15eff0682d3b,Olivie,Laroche,Female,43,+33 (0)5 58 17 60 59,bd7dfe7e-6505-4daa-83a7-b0baa521e83a,2024-06-01,Detect and control diseases affecting both animals and humans,15,Preventive Medicine,630
b46c6466-4d2e-4405-84ec-a40e199aed29,Anne,Aubert,82,Female,anne.aubert@outlook.com,+33 3 56 19 56 80,"6, avenue Anouk Ledoux
76614 LemaireVille",80646efd-388f-4178-aa9e-1d9610aac23d,Lulu,Golden Retriever,18,Female,542c853d-c1a0-48b4-84ad-2cc491a6d1af,2023-11-23,6,10,159.9,Dog Shampoo,15.99,Gentle dog shampoo,542c853d-c1a0-48b4-84ad-2cc491a6d1af_20201109201753,4f72f164-119f-4547-8ef5-15eff0682d3b,Olivie,Laroche,Female,43,+33 (0)5 58 17 60 59,bd7dfe7e-6505-4daa-83a7-b0baa521e83a,2024-06-01,Detect and control diseases affecting both animals and humans,15,Preventive Medicine,630
b46c6466-4d2e-4405-84ec-a40e199aed29,Anne,Aubert,82,Female,anne.aubert@outlook.com,+33 3 56 19 56 80,"6, avenue Anouk Ledoux
76614 LemaireVille",80646efd-388f-4178-aa9e-1d9610aac23d,Lulu,Golden Retriever,18,Female,542c853d-c1a0-48b4-84ad-2cc491a6d1af,2023-11-23,20,7,48.93,Dog Bandana,6.99,Stylish bandana for dogs,542c853d-c1a0-48b4-84ad-2cc491a6d1af_20230809043022,4f72f164-119f-4547-8ef5-15eff0682d3b,Olivie,Laroche,Female,43,+33 (0)5 58 17 60 59,bd7dfe7e-6505-4daa-83a7-b0baa521e83a,2024-06-01,Detect and control diseases affecting both animals and humans,15,Preventive Medicine,630
29013ccd-b298-4736-b7e9-8f35440cb80e,Martine,Pages,29,Female,martine.pages@outlook.com,0427302159,"65, avenue François
60920 Philippe-sur-Duval",6b4f5012-c3cf-42cc-a3bd-e23437f31f20,Louie,Golden Retriever,25,Male,482a09a8-353a-4a0d-9864-af4d0c7b368a,2024-02-12,29,8,87.92,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,482a09a8-353a-4a0d-9864-af4d0c7b368a_20220907232448,ce926ba0-a1a6-4a38-8ced-85f53b398e93,Nath,Bonneau,Female,40,+33 2 45 78 08 97,3a45f6c8-8aee-41c3-aa8f-f5ffb258fad7,2024-03-27,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
e9817226-ab4a-441a-8a80-694dae5c1d98,Yves,Denis,46,Male,yves.denis@gmail.com,0508129775,"42, avenue Lucie Rousset
12464 Perret",40632b4e-84b2-4d60-9f3a-7842ebfe35cb,Baby,Dachshund,4,Female,41d4295e-fcae-45fd-ad69-8a95b82c750b,2024-02-13,4,6,77.94,Dog Collar,12.99,Stylish dog collar,41d4295e-fcae-45fd-ad69-8a95b82c750b_20200402111656,52b9e2a6-d01b-460a-979a-266b82891bdc,Alexandre,Georges,Male,59,0240556357,fea4b81f-ea54-4d4d-aa79-f55413fa4369,2024-04-16,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
e9817226-ab4a-441a-8a80-694dae5c1d98,Yves,Denis,46,Male,yves.denis@gmail.com,0508129775,"42, avenue Lucie Rousset
12464 Perret",40632b4e-84b2-4d60-9f3a-7842ebfe35cb,Baby,Dachshund,4,Female,41d4295e-fcae-45fd-ad69-8a95b82c750b,2024-02-13,10,5,29.95,Dog Treats,5.99,Tasty dog treats,41d4295e-fcae-45fd-ad69-8a95b82c750b_20230712155624,52b9e2a6-d01b-460a-979a-266b82891bdc,Alexandre,Georges,Male,59,0240556357,fea4b81f-ea54-4d4d-aa79-f55413fa4369,2024-04-16,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
e9817226-ab4a-441a-8a80-694dae5c1d98,Yves,Denis,46,Male,yves.denis@gmail.com,0508129775,"42, avenue Lucie Rousset
12464 Perret",40632b4e-84b2-4d60-9f3a-7842ebfe35cb,Baby,Dachshund,4,Female,41d4295e-fcae-45fd-ad69-8a95b82c750b,2024-02-13,2,7,69.93,Dog Toy,9.99,Interactive dog toy,41d4295e-fcae-45fd-ad69-8a95b82c750b_20220307073827,52b9e2a6-d01b-460a-979a-266b82891bdc,Alexandre,Georges,Male,59,0240556357,fea4b81f-ea54-4d4d-aa79-f55413fa4369,2024-04-16,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
23e4f6bd-6ad6-4637-bd79-cd3859477c97,Benoît,Philippe,49,Male,benoît.philippe@gmail.com,0247552914,"58, avenue de Vallet
97257 Dumas",009f50cd-fcbf-4183-b867-82c4295b5d18,Cookie,Labrador Retriever,95,Female,ae2c1973-85f1-46b9-90bf-25a2f206707f,2024-02-12,35,1,11.49,Dog Ear Cleaner,11.49,Gentle ear cleaner solution for dogs,ae2c1973-85f1-46b9-90bf-25a2f206707f_20210620061422,0b6d15c8-5181-4379-af40-652b0200a535,Roland,Boulanger,Male,41,+33 1 42 21 81 55,e2d570e5-71cb-4398-ac9a-f07bb706b275,2024-05-04,Diagnose diseases by examining tissue or fluid samples,13,Pathology,780
3e268d44-ce91-4230-a2d0-7a090a5eb6a6,Victoire,Maillot,62,Female,victoire.maillot@gmail.com,03 64 12 21 17,"5, rue Leroy
68349 Saint Louisenec",91e4d196-9a7f-4ecf-b3d2-b877fef29298,Joey,Labrador Retriever,21,Male,d8a67003-5d5f-476a-a0d4-6ffc90c36f23,2023-11-01,5,1,7.49,Chew Bone,7.49,Natural chew bone,d8a67003-5d5f-476a-a0d4-6ffc90c36f23_20201121042943,6d9dd8bd-a662-438c-bc20-8fcbd4ac6fad,Inès,Dumas,Female,67,+33 (0)4 88 81 68 65,9ae2c020-e47e-42a4-ae68-19cae468e1e6,2024-02-24,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
3e268d44-ce91-4230-a2d0-7a090a5eb6a6,Victoire,Maillot,62,Female,victoire.maillot@gmail.com,03 64 12 21 17,"5, rue Leroy
68349 Saint Louisenec",91e4d196-9a7f-4ecf-b3d2-b877fef29298,Joey,Labrador Retriever,21,Male,d8a67003-5d5f-476a-a0d4-6ffc90c36f23,2023-11-01,2,1,9.99,Dog Toy,9.99,Interactive dog toy,d8a67003-5d5f-476a-a0d4-6ffc90c36f23_20210903000155,6d9dd8bd-a662-438c-bc20-8fcbd4ac6fad,Inès,Dumas,Female,67,+33 (0)4 88 81 68 65,9ae2c020-e47e-42a4-ae68-19cae468e1e6,2024-02-24,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
3e268d44-ce91-4230-a2d0-7a090a5eb6a6,Victoire,Maillot,62,Female,victoire.maillot@gmail.com,03 64 12 21 17,"5, rue Leroy
68349 Saint Louisenec",91e4d196-9a7f-4ecf-b3d2-b877fef29298,Joey,Labrador Retriever,21,Male,d8a67003-5d5f-476a-a0d4-6ffc90c36f23,2023-11-01,9,4,59.96,Dog Leash,14.99,Durable dog leash,d8a67003-5d5f-476a-a0d4-6ffc90c36f23_20220525180935,6d9dd8bd-a662-438c-bc20-8fcbd4ac6fad,Inès,Dumas,Female,67,+33 (0)4 88 81 68 65,9ae2c020-e47e-42a4-ae68-19cae468e1e6,2024-02-24,Manage pain and complications during surgery,1,Anesthesia and Analgesia,500
f3b63327-38e2-420a-90c9-d6807b6545f4,Danielle,Dupré,24,Female,danielle.dupré@outlook.com,+33 2 45 13 76 93,"4, boulevard Bonnin
49666 Blanchet",35fdc497-5430-4d90-b43c-38a2eaeb5e78,Sally,Bulldog,67,Female,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8,2024-01-08,3,3,119.97,Dog Bed,39.99,Comfortable dog bed,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8_20211223032558,85208c19-b925-4e2b-94ae-815ec2c5e373,Caroline,Peron,Female,35,03 21 21 42 43,0a97b05d-c870-41bb-94f6-3a7f1e49971f,2024-03-22,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
f3b63327-38e2-420a-90c9-d6807b6545f4,Danielle,Dupré,24,Female,danielle.dupré@outlook.com,+33 2 45 13 76 93,"4, boulevard Bonnin
49666 Blanchet",35fdc497-5430-4d90-b43c-38a2eaeb5e78,Sally,Bulldog,67,Female,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8,2024-01-08,34,8,75.92,Dog Tug Toy,9.49,Interactive tug-of-war toy for dogs,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8_20211009051115,85208c19-b925-4e2b-94ae-815ec2c5e373,Caroline,Peron,Female,35,03 21 21 42 43,0a97b05d-c870-41bb-94f6-3a7f1e49971f,2024-03-22,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
f3b63327-38e2-420a-90c9-d6807b6545f4,Danielle,Dupré,24,Female,danielle.dupré@outlook.com,+33 2 45 13 76 93,"4, boulevard Bonnin
49666 Blanchet",35fdc497-5430-4d90-b43c-38a2eaeb5e78,Sally,Bulldog,67,Female,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8,2024-01-08,29,5,54.95,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8_20230830063839,85208c19-b925-4e2b-94ae-815ec2c5e373,Caroline,Peron,Female,35,03 21 21 42 43,0a97b05d-c870-41bb-94f6-3a7f1e49971f,2024-03-22,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
f3b63327-38e2-420a-90c9-d6807b6545f4,Danielle,Dupré,24,Female,danielle.dupré@outlook.com,+33 2 45 13 76 93,"4, boulevard Bonnin
49666 Blanchet",35fdc497-5430-4d90-b43c-38a2eaeb5e78,Sally,Bulldog,67,Female,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8,2024-01-08,14,7,83.93,Dog Dental Chews,11.99,Dental chews for oral health,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8_20210814153712,85208c19-b925-4e2b-94ae-815ec2c5e373,Caroline,Peron,Female,35,03 21 21 42 43,0a97b05d-c870-41bb-94f6-3a7f1e49971f,2024-03-22,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
f3b63327-38e2-420a-90c9-d6807b6545f4,Danielle,Dupré,24,Female,danielle.dupré@outlook.com,+33 2 45 13 76 93,"4, boulevard Bonnin
49666 Blanchet",35fdc497-5430-4d90-b43c-38a2eaeb5e78,Sally,Bulldog,67,Female,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8,2024-01-08,28,2,33.98,Dog Puzzle Toy,16.99,Brain-stimulating puzzle toy for dogs,3ac1e05f-a3d6-4879-9e6a-f4af51320fb8_20210917151617,85208c19-b925-4e2b-94ae-815ec2c5e373,Caroline,Peron,Female,35,03 21 21 42 43,0a97b05d-c870-41bb-94f6-3a7f1e49971f,2024-03-22,Address behavioral issues in animals beyond basic obedience,3,Behavioral Medicine,550
a0e39a62-67cc-4c8c-8cf5-6760f4f510f2,Daniel,Blanc,32,Male,daniel.blanc@outlook.com,+33 (0)3 82 87 08 57,"84, rue Xavier Rousseau
61974 Poirier-sur-Mer",4814fb78-b6ea-4cf4-879e-dd8fef1763f6,Sparky,Boxer,7,Male,794829b7-e7ea-48ba-946b-8a5745df9d87,2023-12-28,29,5,54.95,Dog Dental Spray,10.99,Oral hygiene dental spray for dogs,794829b7-e7ea-48ba-946b-8a5745df9d87_20211204201113,a623484d-11bb-4214-839c-3088710ff70b,François,Lopez,Male,77,0596083203,43d7009a-df22-4280-9095-a567423443f7,2024-05-13,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
a0e39a62-67cc-4c8c-8cf5-6760f4f510f2,Daniel,Blanc,32,Male,daniel.blanc@outlook.com,+33 (0)3 82 87 08 57,"84, rue Xavier Rousseau
61974 Poirier-sur-Mer",4814fb78-b6ea-4cf4-879e-dd8fef1763f6,Sparky,Boxer,7,Male,794829b7-e7ea-48ba-946b-8a5745df9d87,2023-12-28,6,5,79.95,Dog Shampoo,15.99,Gentle dog shampoo,794829b7-e7ea-48ba-946b-8a5745df9d87_20200420123139,a623484d-11bb-4214-839c-3088710ff70b,François,Lopez,Male,77,0596083203,43d7009a-df22-4280-9095-a567423443f7,2024-05-13,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
a0e39a62-67cc-4c8c-8cf5-6760f4f510f2,Daniel,Blanc,32,Male,daniel.blanc@outlook.com,+33 (0)3 82 87 08 57,"84, rue Xavier Rousseau
61974 Poirier-sur-Mer",4814fb78-b6ea-4cf4-879e-dd8fef1763f6,Sparky,Boxer,7,Male,794829b7-e7ea-48ba-946b-8a5745df9d87,2023-12-28,5,7,52.43,Chew Bone,7.49,Natural chew bone,794829b7-e7ea-48ba-946b-8a5745df9d87_20220310111444,a623484d-11bb-4214-839c-3088710ff70b,François,Lopez,Male,77,0596083203,43d7009a-df22-4280-9095-a567423443f7,2024-05-13,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
a0e39a62-67cc-4c8c-8cf5-6760f4f510f2,Daniel,Blanc,32,Male,daniel.blanc@outlook.com,+33 (0)3 82 87 08 57,"84, rue Xavier Rousseau
61974 Poirier-sur-Mer",4814fb78-b6ea-4cf4-879e-dd8fef1763f6,Sparky,Boxer,7,Male,794829b7-e7ea-48ba-946b-8a5745df9d87,2023-12-28,32,10,229.9,Dog Cooling Mat,22.99,Cooling mat for hot days,794829b7-e7ea-48ba-946b-8a5745df9d87_20220821115546,a623484d-11bb-4214-839c-3088710ff70b,François,Lopez,Male,77,0596083203,43d7009a-df22-4280-9095-a567423443f7,2024-05-13,Specialized in drug development and usage for animals,4,Clinical Pharmacology,700
0b9ea24a-ed0e-46cb-b263-a0a9df200434,Laurence,Maillot,20,Female,laurence.maillot@gmail.com,+33 4 84 57 10 85,"75, boulevard Adélaïde Berger
77895 Bouchet",b9ee344e-0d08-4ee1-bdc9-8f18fafb5e13,Mia,Akita,114,Female,59cf6c0e-a462-49be-969a-f34bcdf321e9,2024-02-13,17,2,49.98,Dog Raincoat,24.99,Water-resistant dog raincoat,59cf6c0e-a462-49be-969a-f34bcdf321e9_20210508114143,f89cad11-988e-4c57-8241-e177e6eccd5c,Chantal,Gomez,Female,67,0600986169,60a02d2c-7191-4e7a-9e5a-140f8a2eaf95,2024-04-26,Treat uncommon or complicated diseases related to the heart,8,Internal Medicine (Cardiology),1000
0b9ea24a-ed0e-46cb-b263-a0a9df200434,Laurence,Maillot,20,Female,laurence.maillot@gmail.com,+33 4 84 57 10 85,"75, boulevard Adélaïde Berger
77895 Bouchet",b9ee344e-0d08-4ee1-bdc9-8f18fafb5e13,Mia,Akita,114,Female,59cf6c0e-a462-49be-969a-f34bcdf321e9,2024-02-13,33,7,27.93,Dog Training Clicker,3.99,Training clicker for positive reinforcement,59cf6c0e-a462-49be-969a-f34bcdf321e9_20220920130950,f89cad11-988e-4c57-8241-e177e6eccd5c,Chantal,Gomez,Female,67,0600986169,60a02d2c-7191-4e7a-9e5a-140f8a2eaf95,2024-04-26,Treat uncommon or complicated diseases related to the heart,8,Internal Medicine (Cardiology),1000
